person_id,persona_group,day_of_week,purpose_state,departure_min,arrival_min,duration_min,distance_km
smp_00000,employed | 18-25 | weekday | Income=Above median,weekday,Shopping/grocery shopping,739.0340890855416,788.7804100811524,49.746320995610745,5.351060678637504
smp_00606,employed | 36-40 | weekday | Income=High income,weekday,Touring/hiking,532.0332575726974,608.4509653088095,76.4177077361121,7.967082312140621
smp_00606,employed | 36-40 | weekday | Income=High income,weekday,Pick up/drop off people,794.1319616568467,816.632016302645,22.500054645798286,0.554404736204521
smp_00606,employed | 36-40 | weekday | Income=High income,weekday,Services/personal care,934.9009542541764,981.4043493139411,46.50339505976467,9.244712585931444
smp_00606,employed | 36-40 | weekday | Income=High income,weekday,Services/personal care,1162.6424494625203,1206.516937516942,43.87448805442182,5.88747322144225
smp_00607,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,366.6934642899298,374.56400162038904,7.8705373304592285,1.36556814908243
smp_00607,employed | 36-40 | weekday | Income=Low income,weekday,To and from work,562.6627833044649,1054.2457909488912,491.5830076444263,52.052325914371366
smp_00607,employed | 36-40 | weekday | Income=Low income,weekday,Taking education/course,1152.8318261930594,1440.0,287.16817380694056,3.4195530509912735
smp_00608,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,582.4578522672023,584.3991974935653,1.9413452263630688,0.47382464856459633
smp_00608,employed | 36-40 | weekday | Income=Low income,weekday,To and from work,701.9446693049823,891.100523035341,189.15585373035867,4.2366710462622
smp_00608,employed | 36-40 | weekday | Income=Low income,weekday,Shopping/grocery shopping,1172.8894394680983,1209.5545979902217,36.66515852212342,3.3844220589466536
smp_00608,employed | 36-40 | weekday | Income=Low income,weekday,Shopping/grocery shopping,1305.3017144692424,1337.4690908623966,32.1673763931542,0.08863620009589356
smp_00609,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,536.6848600606304,538.8601289175076,2.17526885687721,1.5106278502633048
smp_00609,employed | 36-40 | weekday | Income=Low income,weekday,Business visit in a working atmosphere,1244.035717519684,1381.3960178917284,137.36030037204432,2.1931230249856832
smp_00610,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,657.0099951744331,683.255543771856,26.24554859742284,1.6899994526181936
smp_00610,employed | 36-40 | weekday | Income=Low income,weekday,Other leisure activities,745.6726266996221,854.248067445506,108.57544074588384,1.5338454555232388
smp_00610,employed | 36-40 | weekday | Income=Low income,weekday,Taking education/course,1055.822367831578,1373.8433629095016,318.02099507792354,0.19804980077316003
smp_00611,employed | 36-40 | weekday | Income=Low income,weekday,Shopping/grocery shopping,424.82571824332666,430.4668492021656,5.6411309588389145,0.594191914057117
smp_00611,employed | 36-40 | weekday | Income=Low income,weekday,To and from work,621.8184862797892,734.8086885782146,112.9902022984254,10.762041728365181
smp_00611,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,802.8995593240109,804.3708157160725,1.4712563920616049,5.173929973691369
smp_00611,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,920.906660943047,945.7449780652703,24.838317122223316,2.232442755847326
smp_00611,employed | 36-40 | weekday | Income=Low income,weekday,Sports/hobbies,1149.5185272925116,1237.7139786228665,88.1954513303549,1.4262293729075166
smp_00611,employed | 36-40 | weekday | Income=Low income,weekday,Other leisure activities,1400.6686280929762,1426.753624081183,26.084995988206856,1.7450187086791777
smp_00612,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,511.6301094833729,527.8899724296447,16.259862946271767,2.605887963574104
smp_00612,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,684.2852618435013,698.6499418188102,14.364679975308945,11.344536296064595
smp_00612,employed | 36-40 | weekday | Income=Low income,weekday,Other leisure activities,774.2913187998523,797.0191106272084,22.7277918273561,40.16155548724575
smp_00612,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,957.7365746764674,970.673224693549,12.936650017081547,1.0846734197108265
smp_00612,employed | 36-40 | weekday | Income=Low income,weekday,Taking education/course,996.9849643912294,1440.0,443.01503560877063,5.449601163930441
smp_00613,employed | 36-40 | weekday | Income=Low income,weekday,To and from work,801.4300284661158,1440.0,638.5699715338842,2.9858205640175735
smp_00614,employed | 36-40 | weekday | Income=Low income,weekday,Touring/hiking,427.00816717060815,470.2354550975174,43.22728792690924,0.8041716855772457
smp_00614,employed | 36-40 | weekday | Income=Low income,weekday,Other leisure activities,605.3168462490921,684.060013340596,78.74316709150389,0.7405771805208946
smp_00614,employed | 36-40 | weekday | Income=Low income,weekday,To and from work,775.0111680320543,1440.0,664.9888319679457,0.6103043868221806
smp_00615,employed | 36-40 | weekday | Income=Low income,weekday,Shopping/grocery shopping,411.6349987917537,424.8209766578657,13.185977866112012,2.6272830451226397
smp_00615,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,478.9602767866279,487.71285984822026,8.752583061592361,0.9485253390550701
smp_00615,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,714.421751153751,735.9637608874531,21.542009733702116,1.236379913073252
smp_00615,employed | 36-40 | weekday | Income=Low income,weekday,To and from work,867.0039950600835,1253.5590065977979,386.55501153771434,0.6398457674812165
smp_00615,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,1380.0422700952345,1406.0848033634527,26.04253326821822,1.1690249176458902
smp_00616,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,392.620850505463,406.67219391439994,14.05134340893693,0.46362840603274025
smp_00616,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,795.2897431761592,804.2854118444809,8.995668668321741,39.50303451313208
smp_00616,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,879.7417482611824,892.9539284790684,13.212180217886043,1.0488672488011648
smp_00616,employed | 36-40 | weekday | Income=Low income,weekday,Pick up/drop off people,954.4317269079507,960.8589157473309,6.427188839380165,0.25143190437118124
smp_00616,employed | 36-40 | weekday | Income=Low income,weekday,To and from work,962.3882439351441,1370.6545949050233,408.2663509698791,29.820747396167057
smp_00616,employed | 36-40 | weekday | Income=Low income,weekday,Sports/hobbies,1385.5855517865887,1440.0,54.41444821341133,1.8430533895772594
smp_00617,employed | 36-40 | weekday | Income=Median,weekday,To and from work,349.8113296256784,826.2127828489927,476.40145322331426,91.33302833609463
smp_00617,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1192.8511125632015,1230.4992588285033,37.648146265301875,8.504057024455143
smp_00618,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,738.1402123367025,887.452763011816,149.31255067511358,2.8513973516587536
smp_00618,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,898.4610003099183,910.4430456208513,11.982045310933017,7.15773868529022
smp_00619,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,581.619029211568,603.7423447002997,22.12331548873169,2.1072669020633645
smp_00619,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,655.5732789990002,689.4447721738329,33.87149317483272,1.3999263921937433
smp_00619,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,1089.752761233755,1102.3878333778775,12.635072144122432,0.645275869651037
smp_00619,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,1109.558726440736,1125.8797574537386,16.32103101300254,7.733004725695782
smp_00620,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,525.9125910581968,679.7628607951874,153.85026973699064,3.538382635453191
smp_00620,employed | 36-40 | weekday | Income=Median,weekday,To and from work,722.197185256103,1188.8263963127797,466.6292110566767,13.591104079813846
smp_00620,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,1236.0023674172865,1245.9735319077047,9.971164490418232,3.307693211432408
smp_00621,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,586.2346477126038,604.5201078445767,18.285460131972968,2.4461761390729837
smp_00621,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,635.4833057084263,657.0581133137479,21.574807605321553,8.510154038972475
smp_00621,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,824.8730802042897,972.9843270439499,148.1112468396601,0.6936189399587966
smp_00621,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1281.5171976317963,1434.6093421478188,153.09214451602247,0.9078411407071731
smp_00622,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,297.2261014077205,316.0281535965581,18.80205218883765,1.6159727535672306
smp_00622,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,444.4059885916075,812.7744003002272,368.36841170861965,0.5996206213510205
smp_00622,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,1032.3666997245202,1077.1289700638338,44.762270339313545,2.196814041132482
smp_00622,employed | 36-40 | weekday | Income=Median,weekday,Business visit in a working atmosphere,1284.098166790622,1343.0732203657576,58.97505357513569,10.254411957235366
smp_00623,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,459.2615337895649,592.5548236469144,133.29328985734952,7.443681724092976
smp_00623,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,643.4204523377729,649.4239629300138,6.0035105922409,4.063752840696823
smp_00623,employed | 36-40 | weekday | Income=Median,weekday,To and from work,680.2712791324524,1373.4518911047287,693.1806119722763,91.33930246225827
smp_00624,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,704.3679138847457,717.8960047185624,13.528090833816691,18.951676137573056
smp_00624,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,912.2321789728185,987.445592260006,75.21341328718756,1.3104060424528274
smp_00624,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1046.5389013692286,1070.9337048527539,24.394803483525266,2.397727292460797
smp_00624,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1207.2882882953845,1293.603619827112,86.31533153172745,2.2277769402875167
smp_00625,employed | 36-40 | weekday | Income=Median,weekday,To and from work,515.4543325508176,818.5161063782193,303.0617738274017,8.908210992620072
smp_00625,employed | 36-40 | weekday | Income=Median,weekday,To and from work,1211.5293409305596,1440.0,228.47065906944044,4.1364134904586205
smp_00626,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,470.36560527974285,479.69255790598515,9.326952626242303,1.4378749707887537
smp_00626,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,578.9125764823077,604.4909990608893,25.57842257858158,29.484295846178224
smp_00626,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,614.0034349990057,633.8891979066144,19.88576290760875,1.030412391718993
smp_00626,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,883.9117341214231,1000.8077499163053,116.89601579488215,1.8967640943037265
smp_00626,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1349.0412335199464,1391.5405680013746,42.49933448142815,16.052044451783743
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,553.1343752142161,577.602831105654,24.468455891437884,0.29744256791672097
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,659.8735968495909,707.2101341775902,47.336537327999395,0.5563727205313391
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,778.8514950662578,830.9058507097986,52.054355643540816,1.6495699790350398
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,903.9647259461958,910.0933076563206,6.128581710124763,0.20703828132684404
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Services/personal care,992.7205777282371,1062.459390776713,69.73881304847589,2.622976227333391
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,1138.8410194203761,1221.379129838239,82.53811041786275,12.604223487527719
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,1298.0585141378622,1302.495031888909,4.436517751046722,1.5378845316282614
smp_00627,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1337.9029675090947,1395.3582289499827,57.45526144088808,12.518926638295397
smp_00628,employed | 36-40 | weekday | Income=Median,weekday,To and from work,380.0999029382477,734.3840688280156,354.28416588976796,13.438199449058635
smp_00628,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,993.1746318320065,1162.8107576154973,169.6361257834908,0.5364241566012832
smp_00629,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,650.5907720702053,693.275993081128,42.68522101092276,0.8316012929082711
smp_00629,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1142.057548510782,1176.089342963326,34.03179445254409,17.042357619821058
smp_00630,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,485.5390872121471,502.7055347390854,17.166447526938327,0.18886830659543566
smp_00630,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,507.1571917643765,513.9516900606021,6.79449829622564,1.3505321216818238
smp_00630,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,569.1282255893192,728.7700399528244,159.6418143635052,0.7213656504146835
smp_00630,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1010.4246438176067,1090.0998567806812,79.6752129630745,1.7698512303768654
smp_00630,employed | 36-40 | weekday | Income=Median,weekday,Collect/deliver goods,1114.938858745832,1277.2175439686205,162.27868522278845,3.2964198910790343
smp_00631,employed | 36-40 | weekday | Income=Median,weekday,Other leisure activities,663.1426136109262,719.546069078043,56.40345546711683,1.2135464302693475
smp_00631,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,862.1895201695423,883.123747946821,20.934227777278693,5.881724894387632
smp_00631,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,905.3525129551349,984.3859039073202,79.0333909521853,0.6173594286848995
smp_00631,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1084.5923426472873,1191.759282894832,107.16694024754474,1.9173804062367272
smp_00631,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1221.8106026792568,1314.498831947622,92.68822926836515,4.87503738129588
smp_00631,employed | 36-40 | weekday | Income=Median,weekday,Other leisure activities,1393.7357488654754,1407.3611672934176,13.625418427942122,24.78566470679835
smp_00632,employed | 36-40 | weekday | Income=Median,weekday,To and from work,424.406742219227,806.9190902232456,382.5123480040186,2.7131189803463944
smp_00632,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,833.569159988447,915.054060342246,81.48490035379893,1.6680165487226761
smp_00633,employed | 36-40 | weekday | Income=Median,weekday,To and from work,437.3432772419841,906.7680019451757,469.4247247031916,10.900287582147426
smp_00633,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1181.631438943843,1208.7378789925538,27.106440048710738,22.72686674115062
smp_00634,employed | 36-40 | weekday | Income=Median,weekday,To and from work,317.4309453214992,648.6736809527424,331.2427356312432,27.799401275686762
smp_00634,employed | 36-40 | weekday | Income=Median,weekday,Business visit in a working atmosphere,854.0388195516136,937.571939066969,83.53311951535534,1.5133695646459207
smp_00634,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,963.3831633137761,969.6637744958059,6.280611182029816,3.9445190310029923
smp_00634,employed | 36-40 | weekday | Income=Median,weekday,To and from work,1183.5582481640058,1440.0,256.4417518359942,18.234558469491915
smp_00635,employed | 36-40 | weekday | Income=Median,weekday,Services/personal care,663.494463823663,757.0839717480259,93.58950792436292,3.4274589359691423
smp_00635,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,798.7072626543168,874.0337187247661,75.32645607044935,3.082207984840497
smp_00635,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,905.7818324746588,909.9644264060531,4.182593931394308,0.2527668461416136
smp_00636,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,426.27717038095386,550.2295088068131,123.95233842585924,1.811800579444708
smp_00636,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,570.3148210265864,610.9513970505899,40.63657602400349,13.053150635793283
smp_00636,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,1051.3574834421202,1061.9643909605381,10.606907518417984,0.5366987277899309
smp_00636,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,1093.5707119066637,1103.1604568854582,9.589744978794442,1.3907095792459052
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,428.4137465305901,498.3916238599089,69.9778773293188,10.678589385840459
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,500.1753569917375,514.2657377680906,14.090380776353129,1.3512897128688377
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,626.4048685964424,657.9255094702346,31.520640873792217,0.8703198129136082
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,732.4205362966707,813.7699869698245,81.3494506731538,8.021703474552911
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,878.9781431281388,888.0875694886954,9.109426360556654,4.173062488722686
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,920.4493486529063,1076.6059144900855,156.1565658371792,0.7899557860881469
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,1183.7574107453293,1198.0290076256179,14.271596880288598,2.6018717413992984
smp_00637,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,1235.3193623312181,1292.7062306316022,57.386868300384094,1.1211830704807073
smp_00638,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,391.03570859159277,395.97882946620246,4.94312087460969,1.145116014222477
smp_00638,employed | 36-40 | weekday | Income=Median,weekday,To and from work,593.8501314761455,819.2733718375346,225.42324036138905,25.50945903340288
smp_00638,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,883.0174979322751,887.6329469334136,4.615449001138472,1.1355257384867319
smp_00638,employed | 36-40 | weekday | Income=Median,weekday,Visitors/staying over,941.567545157667,1160.163252198869,218.595707041202,3.8815352299166115
smp_00638,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1183.8034151397235,1270.4772708380735,86.67385569835005,0.09340617839267655
smp_00639,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,541.6799067560986,553.8222030410653,12.142296284966733,1.1691211324601107
smp_00639,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,872.661946038394,907.4388155518155,34.7768695134215,0.5681977010295831
smp_00639,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,1075.3073445321054,1089.9421486237218,14.634804091616388,0.8968754374099841
smp_00640,employed | 36-40 | weekday | Income=Median,weekday,To and from work,527.5424012196261,996.8651493165162,469.3227480968901,23.50028237740695
smp_00640,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,1107.8508061331281,1191.2451628229808,83.39435668985266,4.258956263942787
smp_00641,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,343.88769720653977,524.5860027841983,180.69830557765852,1.401341811927418
smp_00641,employed | 36-40 | weekday | Income=Median,weekday,Services/personal care,994.5651359193464,1038.9790366641319,44.41390074478545,1.8909110893294117
smp_00641,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,1118.067437845886,1135.107252439904,17.039814594018026,1.633077473314806
smp_00641,employed | 36-40 | weekday | Income=Median,weekday,Collect/deliver goods,1290.4434155917827,1309.633447439827,19.190031848044327,17.4243025265642
smp_00642,employed | 36-40 | weekday | Income=Median,weekday,To and from work,660.1164209599549,1344.9058649676738,684.7894440077189,6.134234371699631
smp_00643,employed | 36-40 | weekday | Income=Median,weekday,To and from work,820.7500064945946,1151.0699072405962,330.3199007460016,40.52506976581089
smp_00643,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1212.1845456331107,1355.636001272133,143.45145563902224,4.1285880835102775
smp_00644,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,361.997341505049,364.8008676492565,2.803526144207467,1.1967174118289476
smp_00644,employed | 36-40 | weekday | Income=Median,weekday,To and from work,409.93947945167065,832.1665354183103,422.2270559666397,13.455311052331004
smp_00644,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,921.2920854223091,925.5273617036257,4.235276281316601,31.435221687445857
smp_00644,employed | 36-40 | weekday | Income=Median,weekday,Business visit in a working atmosphere,1281.0619436507873,1286.7749788095437,5.713035158756384,4.780449237292644
smp_00644,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1324.0937091776486,1440.0,115.90629082235137,54.96604539737255
smp_00645,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,328.8657158495999,335.3934593317217,6.527743482121821,30.43753123843061
smp_00645,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,526.6282829153042,586.6826469222278,60.054364006923606,1.2314438817358884
smp_00645,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,751.0567258177418,851.3073056510372,100.25057983329532,0.7479947587502299
smp_00645,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,928.5795975929555,942.2492808374237,13.669683244468274,1.7211338397454141
smp_00645,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,946.9723683519372,958.1006108606948,11.12824250875758,0.7041539551930868
smp_00645,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1339.4202935357428,1412.8567343309862,73.43644079524347,2.4593181024508635
smp_00646,employed | 36-40 | weekday | Income=Median,weekday,Collect/deliver goods,492.33279315300257,530.3872266562427,38.05443350324009,1.2006484358973477
smp_00646,employed | 36-40 | weekday | Income=Median,weekday,Services/personal care,686.1562278877666,802.7865793248968,116.63035143713023,1.3799180123117774
smp_00646,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,903.9076213076861,1146.3666728944045,242.45905158671837,6.166813509127621
smp_00646,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1369.216816986675,1440.0,70.78318301332502,30.833029165585558
smp_00647,employed | 36-40 | weekday | Income=Median,weekday,To and from work,346.1424687827478,750.0699330685317,403.92746428578386,1.858628690550794
smp_00647,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1182.5235392125417,1377.6149808321907,195.091441619649,1.9008110007123915
smp_00648,employed | 36-40 | weekday | Income=Median,weekday,To and from work,521.6713538254985,955.1145776570891,433.44322383159056,12.8747248609086
smp_00648,employed | 36-40 | weekday | Income=Median,weekday,Different motive,1177.4844434407607,1182.701562589989,5.2171191492282105,1.3948500855305848
smp_00648,employed | 36-40 | weekday | Income=Median,weekday,Touring/hiking,1246.1247309512344,1373.6864026297421,127.56167167850776,3.930354298266984
smp_00649,employed | 36-40 | weekday | Income=Median,weekday,To and from work,343.61699428960543,697.2452885208731,353.6282942312677,40.67738410538951
smp_00649,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,947.3035184318957,950.0331895294662,2.729671097570531,3.760307812011779
smp_00649,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1300.9896340859275,1422.4068170235455,121.41718293761801,0.9387473618870065
smp_00650,employed | 36-40 | weekday | Income=Median,weekday,To and from work,506.3273744758515,888.0972155546315,381.76984107877996,13.76041230157851
smp_00650,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,957.561658577103,959.9359718041967,2.374313227093694,3.5560109016675483
smp_00650,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,982.8128996789329,1025.856815127541,43.04391544860812,7.547779047772149
smp_00650,employed | 36-40 | weekday | Income=Median,weekday,Services/personal care,1128.127980839735,1156.8430452349182,28.715064395183163,0.8892415900201639
smp_00650,employed | 36-40 | weekday | Income=Median,weekday,Collect/deliver goods,1404.925376921372,1440.0,35.074623078628065,0.8426814670688365
smp_00651,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,502.25422519442,540.6679193385521,38.41369414413214,4.432160883454918
smp_00651,employed | 36-40 | weekday | Income=Median,weekday,Other leisure activities,691.6712482547556,938.5180298504464,246.8467815956908,6.631268811508937
smp_00651,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1060.5444582614077,1144.728431132616,84.1839728712082,2.895755367464096
smp_00652,employed | 36-40 | weekday | Income=Median,weekday,Other leisure activities,638.9435231977706,680.9613461518956,42.017822954124995,51.00082638939778
smp_00652,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,765.3224895906276,795.5601837686089,30.237694177981325,0.9633775393447783
smp_00652,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,972.2281805769621,1042.8101797379727,70.58199916101057,15.616942061865348
smp_00652,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,1064.4499637185265,1073.3405074461562,8.89054372762962,4.474407966540839
smp_00652,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1121.815993864305,1164.644445386287,42.82845152198206,3.2339751743147462
smp_00653,employed | 36-40 | weekday | Income=Median,weekday,To and from work,333.5366993077098,716.3526300550375,382.8159307473277,4.077784065308931
smp_00653,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,853.4475639578977,931.5271754234024,78.07961146550463,2.8078474721491076
smp_00653,employed | 36-40 | weekday | Income=Median,weekday,Pick up/drop off people,948.5851869425118,993.3354585851755,44.75027164266373,0.2834009727787488
smp_00653,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1125.8864213838685,1200.6951358395888,74.80871445572029,4.1713705049565295
smp_00653,employed | 36-40 | weekday | Income=Median,weekday,Shopping/grocery shopping,1324.9400925274178,1377.685411042682,52.745318515264216,0.8641722122253402
smp_00653,employed | 36-40 | weekday | Income=Median,weekday,Sports/hobbies,1424.4158987240614,1440.0,15.584101275938565,7.864420897746842
smp_00654,employed | 41-45 | weekday | Income=Above median,weekday,To and from work,477.7811011226365,1048.788367461314,571.0072663386775,77.38528453760365
smp_00655,employed | 41-45 | weekday | Income=Above median,weekday,Pick up/drop off people,425.89589028907176,427.25579780399545,1.359907514923691,15.177345618170845
smp_00655,employed | 41-45 | weekday | Income=Above median,weekday,Pick up/drop off people,803.8271602948331,834.7828251774521,30.955664882618976,2.462468815170738
smp_00655,employed | 41-45 | weekday | Income=Above median,weekday,Visitors/staying over,855.214058193562,1078.5375026279896,223.32344443442764,1.1746339701040616
smp_00655,employed | 41-45 | weekday | Income=Above median,weekday,Sports/hobbies,1230.0418493455015,1344.3823796711426,114.34053032564111,11.657395037893519
smp_00655,employed | 41-45 | weekday | Income=Above median,weekday,Pick up/drop off people,1405.7765580020764,1415.4714762715694,9.694918269492973,1.369291579328652
smp_00656,employed | 41-45 | weekday | Income=Above median,weekday,Pick up/drop off people,601.6880078726456,610.7810986574533,9.093090784807714,2.613952868232806
smp_00656,employed | 41-45 | weekday | Income=Above median,weekday,To and from work,752.9602533152289,1318.8795500611086,565.9192967458797,10.510310718760653
smp_00656,employed | 41-45 | weekday | Income=Above median,weekday,Taking education/course,1370.7280068476389,1440.0,69.27199315236112,12.525840270104357
smp_00657,employed | 41-45 | weekday | Income=Above median,weekday,Services/personal care,639.709593532988,650.0452054091442,10.335611876156122,0.6719290119586212
smp_00657,employed | 41-45 | weekday | Income=Above median,weekday,Touring/hiking,791.2439767204178,858.2659373204384,67.02196060002063,2.6705048341534807
smp_00657,employed | 41-45 | weekday | Income=Above median,weekday,Pick up/drop off people,946.641224798561,951.8655879115917,5.224363113030677,7.865829607356387
smp_00658,employed | 41-45 | weekday | Income=Above median,weekday,Pick up/drop off people,446.0385884739152,468.27035736456384,22.231768890648652,0.8544803852415956
smp_00658,employed | 41-45 | weekday | Income=Above median,weekday,Pick up/drop off people,1119.6777256928572,1139.0852531739101,19.407527481052966,0.44556366058996444
smp_00659,employed | 41-45 | weekday | Income=Above median,weekday,Sports/hobbies,609.075480860524,644.345707320287,35.27022645976308,4.554724645133254
